CustomerKey,Customer_ID,Customer,City,State_Province,Country_Region,Postal_Code
11400,AW00011400,Franklin Raji,London,England,United Kingdom,SW8 1XD
11401,AW00011401,Linda Navarro,Paris,Seine (Paris),France,75019
11402,AW00011402,Kelli Cai,Orleans,Loiret,France,45000
11403,AW00011403,Nancy Schmidt,Saint Ouen,Charente-Maritime,France,17490
11404,AW00011404,Megan Taylor,Kassel,Hessen,Germany,34117
11405,AW00011405,Bonnie Goel,Bonn,Hamburg,Germany,53131
11406,AW00011406,Latoya Xu,Paris,Seine (Paris),France,75010
11407,AW00011407,Mario She,Münster,Saarland,Germany,48001
11408,AW00011408,Darren Gill,London,England,United Kingdom,W1Y 3RA
11409,AW00011409,Jacqueline Hayes,Saint Germain en Laye,Yveline,France,78100
11410,AW00011410,Maurice Goel,Paris,Seine (Paris),France,75013
11411,AW00011411,Devin Ross,Ingolstadt,Bayern,Germany,85049
11412,AW00011412,Sydney Bryant,Ingolstadt,Bayern,Germany,85049
11413,AW00011413,Megan Stewart,Gateshead,England,United Kingdom,GA10
11414,AW00011414,Ian Richardson,Kirkby,England,United Kingdom,KB9
11415,AW00011415,Randy She,Darmstadt,Hessen,Germany,64283
11416,AW00011416,Katrina Becker,Croix,Nord,France,59170
11417,AW00011417,Lacey Zheng,Pantin,Seine Saint Denis,France,93500
11418,AW00011418,Rafael Hu,Paderborn,Nordrhein-Westfalen,Germany,33098
11419,AW00011419,Kyle Scott,Watford,England,United Kingdom,WA3
11420,AW00011420,Jordan Turner,Roubaix,Nord,France,59100
11421,AW00011421,Amy Sun,Offenbach,Saarland,Germany,63009
11422,AW00011422,Dustin Deng,Liverpool,England,United Kingdom,L4 4HB
11423,AW00011423,Jasmine Stewart,Hamburg,Hamburg,Germany,20354
11424,AW00011424,Pamela Garcia,Berlin,Saarland,Germany,12311
11425,AW00011425,Ariana Gray,Metz,Moselle,France,57000
11426,AW00011426,Kristopher Mehta,Braunschweig,Nordrhein-Westfalen,Germany,38001
11427,AW00011427,Desiree Dominguez,Kiel,Saarland,Germany,24044
11428,AW00011428,Deanna Perez,Poing,Saarland,Germany,66041
11429,AW00011429,Marco Lopez,Sèvres,Hauts de Seine,France,92310
11430,AW00011430,Casey Yuan,Bottrop,Nordrhein-Westfalen,Germany,46236
11431,AW00011431,Bryant Garcia,Hof,Bayern,Germany,95010
11432,AW00011432,Dominique Prasad,Roissy en Brie,Seine et Marne,France,77680
11433,AW00011433,Maurice Shan,Tremblay-en-France,Seine Saint Denis,France,93290
11434,AW00011434,Andre Lopez,West Sussex,England,United Kingdom,RH15 9UD
11435,AW00011435,Robin Romero,Kiel,Saarland,Germany,24044
11436,AW00011436,Taylor Cox,Watford,England,United Kingdom,WA3
11437,AW00011437,Alfredo Moreno,Villeneuve-d'Ascq,Nord,France,59491
11438,AW00011438,Jenny Nara,Werne,Nordrhein-Westfalen,Germany,59368
11439,AW00011439,Janet Munoz,Paris La Defense,Hauts de Seine,France,92081
11440,AW00011440,Sergio Weber,Lille,Nord,France,59000
11441,AW00011441,Erika Gomez,Paris,Seine (Paris),France,75002
11442,AW00011442,Joseph Harris,Tremblay-en-France,Seine Saint Denis,France,93290
11443,AW00011443,Grace Griffin,Hobart,Tasmania,Australia,7001
11444,AW00011444,Tina Mehta,Bendigo,Victoria,Australia,3550
11445,AW00011445,Kari Kim,Silverwater,New South Wales,Australia,2264
11446,AW00011446,Bethany Chander,Lane Cove,New South Wales,Australia,1597
11447,AW00011447,Jennifer Roberts,Hervey Bay,Queensland,Australia,4655
11448,AW00011448,Kyle Patterson,Melbourne,Victoria,Australia,3000
11449,AW00011449,Alvin Hu,Seaford,Victoria,Australia,3198
11450,AW00011450,Brett Mehta,Cloverdale,South Australia,Australia,6105
11451,AW00011451,Ruben Muñoz,Newcastle,New South Wales,Australia,2300
11452,AW00011452,Erika Rubio,Caloundra,Queensland,Australia,4551
11453,AW00011453,Stanley Malhotra,Hobart,Tasmania,Australia,7001
11454,AW00011454,Melinda Navarro,Melbourne,Victoria,Australia,3000
11455,AW00011455,Ross Sanz,Melton,Victoria,Australia,3337
11456,AW00011456,Jon Gao,St. Leonards,New South Wales,Australia,2065
11457,AW00011457,Jaime Gutierrez,Wollongong,New South Wales,Australia,2500
11458,AW00011458,Bianca Liu,Springwood,New South Wales,Australia,2777
11459,AW00011459,Tasha Deng,Port Macquarie,New South Wales,Australia,2444
11460,AW00011460,Melvin Chande,Cranbourne,Victoria,Australia,3977
11461,AW00011461,Victor Jimenez,Lavender Bay,New South Wales,Australia,2060
11462,AW00011462,Laura Lin,Matraville,New South Wales,Australia,2036
11463,AW00011463,Alisha Beck,Cloverdale,South Australia,Australia,6105
11464,AW00011464,Alejandro Huang,South Melbourne,Victoria,Australia,3205
11465,AW00011465,Louis Luo,Gold Coast,Queensland,Australia,4217
11466,AW00011466,Grant Tang,Lavender Bay,New South Wales,Australia,2060
11467,AW00011467,Arturo Zheng,St. Leonards,New South Wales,Australia,2065
11468,AW00011468,Jaclyn Andersen,York,England,United Kingdom,Y03 4TN
11469,AW00011469,Edwin Raji,York,England,United Kingdom,Y03 4TN
11470,AW00011470,Jay Suarez,Stuttgart,Saarland,Germany,70511
11471,AW00011471,Latasha Suarez,Chatou,Yveline,France,78400
11472,AW00011472,Kenneth Kumar,Hawthorne,Queensland,Australia,4171
11473,AW00011473,Grace Henderson,Drancy,Seine Saint Denis,France,93700
11474,AW00011474,Melvin Xu,Peterborough,England,United Kingdom,PB12
11475,AW00011475,Cesar Subram,London,England,United Kingdom,SW8 1XD
11476,AW00011476,Erika Navarro,Kirkby,England,United Kingdom,KB9
11477,AW00011477,Tristan Hughes,Darmstadt,Hessen,Germany,64283
11478,AW00011478,Billy Hernandez,Sèvres,Hauts de Seine,France,92310
11479,AW00011479,Darryl Wu,Saint Ouen,Loir et Cher,France,41100
11480,AW00011480,Colleen Ma,Tremblay-en-France,Seine Saint Denis,France,93290
11481,AW00011481,Erica Hu,Braunschweig,Nordrhein-Westfalen,Germany,38001
11482,AW00011482,Adrienne Torres,Warrington,England,United Kingdom,WA3 7BH
11483,AW00011483,Calvin Chande,Paris,Seine (Paris),France,75010
11484,AW00011484,Erick Sai,Neunkirchen,Saarland,Germany,66578
11485,AW00011485,Donald Chandra,Esher-Molesey,England,United Kingdom,EM15
11486,AW00011486,Ariana Rogers,Erlangen,Bayern,Germany,91054
11487,AW00011487,Morgan Jones,Dunkerque,Nord,France,59140
11488,AW00011488,Jermaine Lopez,London,England,United Kingdom,W1X3SE
11489,AW00011489,Deborah Goel,Oxford,England,United Kingdom,OX1
11490,AW00011490,Danny Rubio,Paris La Defense,Hauts de Seine,France,92081
11491,AW00011491,Andre Perez,London,England,United Kingdom,W1V 5RN
11492,AW00011492,Terrence Chander,Eilenburg,Brandenburg,Germany,04838
11493,AW00011493,Dawn Wu,London,England,United Kingdom,W1V 5RN
11494,AW00011494,Jimmy Gutierrez,Runcorn,England,United Kingdom,TY31
11495,AW00011495,Francis Jimenez,Bonn,Nordrhein-Westfalen,Germany,53131
11496,AW00011496,Gary Ortega,Warrington,England,United Kingdom,WA3 7BH
11497,AW00011497,Katrina Nath,Newcastle upon Tyne,England,United Kingdom,NT20
11498,AW00011498,Arturo Sun,Cliffside,British Columbia,Canada,V8Y 1L1
11499,AW00011499,Pedro Vance,Concord,California,United States,94519
11500,AW00011500,Sarah Simmons,Langley,British Columbia,Canada,V3A 4R2
11501,AW00011501,Brandy Chandra,Cliffside,British Columbia,Canada,V8Y 1L1
11502,AW00011502,Jared Peterson,Shawnee,British Columbia,Canada,V8Z 4N5
11503,AW00011503,Dennis Wu,Coronado,California,United States,92118
11504,AW00011504,Jordan Baker,Downey,California,United States,90241
11505,AW00011505,Jasmine Powell,Burnaby,British Columbia,Canada,V3J 6Z3
11506,AW00011506,Nicholas Brown,Port Hammond,British Columbia,Canada,V6B 3P7
11507,AW00011507,Isabella Russell,Victoria,British Columbia,Canada,V8V
11508,AW00011508,Elizabeth Wilson,Lynnwood,Washington,United States,98036
11509,AW00011509,Roger Harui,Novato,California,United States,94947
11510,AW00011510,Seth Roberts,N. Vancouver,British Columbia,Canada,V7L 4J4
11511,AW00011511,Caleb Perry,Lebanon,Oregon,United States,97355
11512,AW00011512,Natalie Campbell,Oak Bay,British Columbia,Canada,V8P
11513,AW00011513,Alyssa Howard,Royal Oak,British Columbia,Canada,V8X
11514,AW00011514,Dalton Diaz,Tacoma,Washington,United States,98403
11515,AW00011515,Shannon Huang,Burbank,California,United States,91502
11516,AW00011516,Mya Gonzales,Colma,California,United States,94014
11517,AW00011517,Katherine Bryant,Redwood City,California,United States,94063
11518,AW00011518,Edward Washington,Milwaukie,Oregon,United States,97222
11519,AW00011519,Jerome Navarro,Cliffside,British Columbia,Canada,V8Y 1L1
11520,AW00011520,Jada Morgan,Port Hammond,British Columbia,Canada,V6B 3P7
11521,AW00011521,Ariana Peterson,Walla Walla,Washington,United States,99362
11522,AW00011522,Christian Hughes,Oregon City,Oregon,United States,97045
11523,AW00011523,Lucas Taylor,N. Vancouver,British Columbia,Canada,V7L 4J4
11524,AW00011524,Alyssa Jackson,Torrance,California,United States,90505
11525,AW00011525,Ariana Cook,Lebanon,Oregon,United States,97355
11526,AW00011526,Katherine Diaz,Westminster,British Columbia,Canada,V3L 1E7
11527,AW00011527,Jenna Green,San Gabriel,California,United States,91776
11528,AW00011528,Joan Washington,Glendale,California,United States,91203
11529,AW00011529,Austin Bryant,Portland,Oregon,United States,97205
11530,AW00011530,Andrew Martinez,N. Vancouver,British Columbia,Canada,V7L 4J4
11531,AW00011531,Nina Yuan,Beverly Hills,California,United States,90210
11532,AW00011532,Lauren Miller,Redmond,Washington,United States,98052
11533,AW00011533,Ebony Gill,Birmingham,Alabama,United States,35203
11534,AW00011534,Cameron Lewis,Long Beach,California,United States,90802
11535,AW00011535,Devin Nelson,Lebanon,Oregon,United States,97355
11536,AW00011536,Logan Chow,Fremont,California,United States,94536
11537,AW00011537,Dakota Ross,Colma,California,United States,94014
11538,AW00011538,Nicole Taylor,Palo Alto,California,United States,94303
11539,AW00011539,Justin Washington,Concord,California,United States,94519
11540,AW00011540,Alberto Navarro,Coronado,California,United States,92118
11541,AW00011541,Aidan Ross,Portland,Oregon,United States,97205
11542,AW00011542,Alejandro Tang,York,England,United Kingdom,Y03 4TN
11543,AW00011543,Sheena Chande,Paris,Seine (Paris),France,75013
11544,AW00011544,Joel Garcia,Darmstadt,Hessen,Germany,64283
11545,AW00011545,Reginald Dominguez,Paris,Seine (Paris),France,75012
11546,AW00011546,Christine Chande,Roubaix,Nord,France,59100
11547,AW00011547,Cindy Sai,Paris,Seine (Paris),France,75013
11548,AW00011548,Raymond Sanchez,Berkshire,England,United Kingdom,RG11 5TP
11549,AW00011549,Crystal Liang,London,England,United Kingdom,W1Y 3RA
11550,AW00011550,Deb Torres,Oxford,England,United Kingdom,OX14 4SE
11551,AW00011551,Shannon Alvarez,Colombes,Hauts de Seine,France,92700
11552,AW00011552,Eddie Rubio,Salzgitter,Hessen,Germany,38231
11553,AW00011553,Sharon Luo,Reading,England,United Kingdom,RG7 5H7
11554,AW00011554,Sydney Simmons,Tremblay-en-France,Seine Saint Denis,France,93290
11555,AW00011555,Alexandria Henderson,Esher-Molesey,England,United Kingdom,EM15
11556,AW00011556,Lucas Evans,Warrington,England,United Kingdom,WA1
11557,AW00011557,Felicia Ramos,York,England,United Kingdom,Y03 4TN
11558,AW00011558,Ivan Malhotra,Woolston,England,United Kingdom,WA1 4SY
11559,AW00011559,Frederick Subram,Solingen,Nordrhein-Westfalen,Germany,42651
11560,AW00011560,Whitney Srini,London,England,United Kingdom,SW19 3RU
11561,AW00011561,Briana Dominguez,München,Nordrhein-Westfalen,Germany,80074
11562,AW00011562,Jarrod Gonzalez,Leipzig,Nordrhein-Westfalen,Germany,04139
11563,AW00011563,Cesar Srini,London,England,United Kingdom,SE1 8HL
11564,AW00011564,Jorge Liang,Frankfurt am Main,Hamburg,Germany,60355
11565,AW00011565,Erik Diaz,Berks,England,United Kingdom,SL4 1RH
11566,AW00011566,April Shan,Cergy,Val d'Oise,France,95000
11567,AW00011567,Carla Perez,Berlin,Saarland,Germany,14197
11568,AW00011568,Alexia Foster,Cheltenham,England,United Kingdom,GL50
11569,AW00011569,Troy Malhotra,West Sussex,England,United Kingdom,RH15 9UD
11570,AW00011570,Kristin Andersen,Berlin,Hessen,Germany,13441
11571,AW00011571,Joel Sai,Orleans,Loiret,France,45000
11572,AW00011572,Billy Moreno,Dunkerque,Nord,France,59140
11573,AW00011573,Meagan Subram,Woolston,England,United Kingdom,WA1 4SY
11574,AW00011574,Karla Luo,West Sussex,England,United Kingdom,RH15 9UD
11575,AW00011575,Jackson Campbell,Leeds,England,United Kingdom,LE18
11576,AW00011576,Micah Zhu,Croix,Nord,France,59170
11577,AW00011577,Janet Serrano,Paris,Seine (Paris),France,75005
11578,AW00011578,Trisha Huang,Pantin,Seine Saint Denis,France,93500
11579,AW00011579,Clayton Beck,Warrington,England,United Kingdom,WA3 7BH
11580,AW00011580,Melvin Raje,Berkshire,England,United Kingdom,RG11 5TP
11581,AW00011581,Cindy Jordan,Paris,Seine (Paris),France,75003
11582,AW00011582,Claudia Ma,Pantin,Seine Saint Denis,France,93500
11583,AW00011583,Karla Xu,Chatou,Yveline,France,78400
11584,AW00011584,Devin Carter,Neunkirchen,Saarland,Germany,66578
11585,AW00011585,Kari Perez,Billericay,England,United Kingdom,CM11
11586,AW00011586,Alberto Romero,York,England,United Kingdom,Y03 4TN
11587,AW00011587,Kevin Bryant,Metz,Moselle,France,57000
11588,AW00011588,Candace Mehta,Saint-Denis,Seine Saint Denis,France,93400
11589,AW00011589,Ebony Malhotra,London,England,United Kingdom,W1Y 3RA
11590,AW00011590,Erika Diaz,Drancy,Seine Saint Denis,France,93700
11591,AW00011591,Stacey Lu,Versailles,Yveline,France,78000
11592,AW00011592,Darrell Raji,Paris,Seine (Paris),France,75009
11593,AW00011593,Armando Moreno,Orleans,Loiret,France,45000
11594,AW00011594,Corey Goel,Verrieres Le Buisson,Essonne,France,91370
11595,AW00011595,Sebastian Howard,Erlangen,Bayern,Germany,91054
11596,AW00011596,Roger Raje,Runcorn,England,United Kingdom,TY31
11597,AW00011597,Janelle Chandra,Orly,Val de Marne,France,94310
11598,AW00011598,Meredith Ruiz,Saarbrücken,Saarland,Germany,66001
11599,AW00011599,Melody Diaz,Les Ulis,Essonne,France,91940
11600,AW00011600,Linda Rubio,Sèvres,Hauts de Seine,France,92310
11601,AW00011601,Ivan Raman,Versailles,Yveline,France,78000
11602,AW00011602,Larry Gill,Salzgitter,Hessen,Germany,38231
11603,AW00011603,Geoffrey Gonzalez,London,England,United Kingdom,C2H 7AU
11604,AW00011604,Edgar Sanchez,Wokingham,England,United Kingdom,RG41 1QW
11605,AW00011605,Heidi Subram,Stuttgart,Saarland,Germany,70452
11606,AW00011606,Melody Ramos,Morangis,Essonne,France,91420
11607,AW00011607,Clinton Moreno,Paris,Seine (Paris),France,75016
11608,AW00011608,Cesar Madan,Paris La Defense,Hauts de Seine,France,92081
11609,AW00011609,Eugene Ye,York,England,United Kingdom,Y024 1GF
11610,AW00011610,Blake Collins,Stoke-on-Trent,England,United Kingdom,AS23
11611,AW00011611,Ernest Lin,Orleans,Loiret,France,45000
11612,AW00011612,Keith Andersen,Berkshire,England,United Kingdom,RG11 5TP
11613,AW00011613,Meredith Prasad,Leipzig,Nordrhein-Westfalen,Germany,04139
11614,AW00011614,Katrina Sharma,Offenbach,Saarland,Germany,63009
11615,AW00011615,Dwayne Navarro,Lancaster,England,United Kingdom,LA1 1LN
11616,AW00011616,Casey Nath,Milton Keynes,England,United Kingdom,MK8 8ZD
11617,AW00011617,Sean Brooks,Grossmont,California,United States,91941
11618,AW00011618,Brian Ramirez,Cliffside,British Columbia,Canada,V8Y 1L1
11619,AW00011619,Sierra Young,Victoria,British Columbia,Canada,V8V
11620,AW00011620,Megan Rodriguez,Bellingham,Washington,United States,98225
11621,AW00011621,Leah She,Bremerton,Washington,United States,98312
11622,AW00011622,Gabriel Allen,Kirkland,Washington,United States,98033
11623,AW00011623,Angela Perry,Fremont,California,United States,94536
11624,AW00011624,Ryan Smith,Mill Valley,California,United States,94941
11625,AW00011625,Zachary Moore,Palo Alto,California,United States,94303
11626,AW00011626,Destiny Rogers,San Francisco,California,United States,94109
11627,AW00011627,Dalton Gray,Spring Valley,California,United States,91977
11628,AW00011628,Mariah Wood,Bellflower,California,United States,90706
11629,AW00011629,Isaiah Wright,Newport Beach,California,United States,92625
11630,AW00011630,Haley Powell,Seattle,Washington,United States,98104
11631,AW00011631,Antonio Bennett,Langley,British Columbia,Canada,V3A 4R2
11632,AW00011632,Alexandra Jenkins,Langford,British Columbia,Canada,V9
11633,AW00011633,Thomas Anderson,Burien,Washington,United States,98168
11634,AW00011634,Samuel Collins,Puyallup,Washington,United States,98371
11635,AW00011635,Darrell Chande,Beverly Hills,California,United States,90210
11636,AW00011636,Kimberly Cox,Daly City,California,United States,94015
11637,AW00011637,Morgan Hernandez,Los Angeles,California,United States,90012
11638,AW00011638,Antonio Powell,Mill Valley,California,United States,94941
11639,AW00011639,Angelica Perry,Mill Valley,California,United States,94941
